   -0.9950  0.000070
   -0.9850  0.000117
   -0.9750  0.000129
   -0.9650  0.000094
   -0.9550  0.000133
   -0.9450  0.000125
   -0.9350  0.000133
   -0.9250  0.000133
   -0.9150  0.000105
   -0.9050  0.000144
   -0.8950  0.000179
   -0.8850  0.000164
   -0.8750  0.000195
   -0.8650  0.000168
   -0.8550  0.000203
   -0.8450  0.000203
   -0.8350  0.000199
   -0.8250  0.000203
   -0.8150  0.000211
   -0.8050  0.000222
   -0.7950  0.000183
   -0.7850  0.000207
   -0.7750  0.000234
   -0.7650  0.000253
   -0.7550  0.000269
   -0.7450  0.000296
   -0.7350  0.000335
   -0.7250  0.000250
   -0.7150  0.000308
   -0.7050  0.000288
   -0.6950  0.000265
   -0.6850  0.000288
   -0.6750  0.000351
   -0.6650  0.000343
   -0.6550  0.000382
   -0.6450  0.000390
   -0.6350  0.000386
   -0.6250  0.000374
   -0.6150  0.000421
   -0.6050  0.000460
   -0.5950  0.000378
   -0.5850  0.000472
   -0.5750  0.000355
   -0.5650  0.000421
   -0.5550  0.000499
   -0.5450  0.000515
   -0.5350  0.000542
   -0.5250  0.000569
   -0.5150  0.000678
   -0.5050  0.000491
   -0.4950  0.000655
   -0.4850  0.000682
   -0.4750  0.000639
   -0.4650  0.000756
   -0.4550  0.000663
   -0.4450  0.000577
   -0.4350  0.000725
   -0.4250  0.000819
   -0.4150  0.000737
   -0.4050  0.000819
   -0.3950  0.000881
   -0.3850  0.000947
   -0.3750  0.000838
   -0.3650  0.000850
   -0.3550  0.000936
   -0.3450  0.001029
   -0.3350  0.001092
   -0.3250  0.000986
   -0.3150  0.001045
   -0.3050  0.001228
   -0.2950  0.001209
   -0.2850  0.001197
   -0.2750  0.001162
   -0.2650  0.001302
   -0.2550  0.001411
   -0.2450  0.001388
   -0.2350  0.001583
   -0.2250  0.001513
   -0.2150  0.001672
   -0.2050  0.001618
   -0.1950  0.001743
   -0.1850  0.001704
   -0.1750  0.001949
   -0.1650  0.002000
   -0.1550  0.001941
   -0.1450  0.002054
   -0.1350  0.002132
   -0.1250  0.002191
   -0.1150  0.002304
   -0.1050  0.002238
   -0.0950  0.002292
   -0.0850  0.002565
   -0.0750  0.002639
   -0.0650  0.002678
   -0.0550  0.002893
   -0.0450  0.002943
   -0.0350  0.002838
   -0.0250  0.003158
   -0.0150  0.003181
   -0.0050  0.003411
    0.0050  0.003427
    0.0150  0.003544
    0.0250  0.003680
    0.0350  0.003715
    0.0450  0.004023
    0.0550  0.003926
    0.0650  0.003902
    0.0750  0.004339
    0.0850  0.004199
    0.0950  0.004511
    0.1050  0.004643
    0.1150  0.004795
    0.1250  0.004729
    0.1350  0.004733
    0.1450  0.005181
    0.1550  0.005173
    0.1650  0.005251
    0.1750  0.005520
    0.1850  0.005746
    0.1950  0.006292
    0.2050  0.006054
    0.2150  0.006238
    0.2250  0.006308
    0.2350  0.006659
    0.2450  0.006986
    0.2550  0.006850
    0.2650  0.007544
    0.2750  0.007684
    0.2850  0.007890
    0.2950  0.008132
    0.3050  0.008510
    0.3150  0.008927
    0.3250  0.009060
    0.3350  0.009423
    0.3450  0.009516
    0.3550  0.010054
    0.3650  0.010421
    0.3750  0.010557
    0.3850  0.011434
    0.3950  0.011859
    0.4050  0.012300
    0.4150  0.012873
    0.4250  0.013282
    0.4350  0.014038
    0.4450  0.013843
    0.4550  0.014440
    0.4650  0.014713
    0.4750  0.014931
    0.4850  0.015477
    0.4950  0.015301
    0.5050  0.015259
    0.5150  0.015301
    0.5250  0.014974
    0.5350  0.014943
    0.5450  0.014526
    0.5550  0.013789
    0.5650  0.013434
    0.5750  0.013083
    0.5850  0.012810
    0.5950  0.012674
    0.6050  0.013126
    0.6150  0.012923
    0.6250  0.012717
    0.6350  0.012569
    0.6450  0.012257
    0.6550  0.012292
    0.6650  0.012471
    0.6750  0.012050
    0.6850  0.012432
    0.6950  0.012389
    0.7050  0.012358
    0.7150  0.011808
    0.7250  0.012081
    0.7350  0.011851
    0.7450  0.011855
    0.7550  0.011988
    0.7650  0.011703
    0.7750  0.011785
    0.7850  0.011216
    0.7950  0.011239
    0.8050  0.010896
    0.8150  0.010530
    0.8250  0.010534
    0.8350  0.009789
    0.8450  0.009072
    0.8550  0.009037
    0.8650  0.008378
    0.8750  0.007672
    0.8850  0.007103
    0.8950  0.006347
    0.9050  0.005906
    0.9150  0.005493
    0.9250  0.004822
    0.9350  0.003797
    0.9450  0.003099
    0.9550  0.002534
    0.9650  0.001758
    0.9750  0.001181
    0.9850  0.000698
    0.9950  0.000187
